"","X","id","Q1","Q2","Q3","Q4_1","Q4_2","Q4_3","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","density","areapc"
"4737",4829,1930,2,3,2,"河南省","郑州市",NA,6,2,185,6,3,1,"2022/12/11",4,7,4,5,1523.470631,30.8333333333333
"4738",4830,1312,1,2,2,"河南省","洛阳市",NA,3,10,85,3,2,1,"2022/12/29",3,2,5,4,465.5325823,28.3333333333333
"4739",4831,104,2,3,1,"河南省","郑州市",NA,4,2,55,3,2,1,"2022/12/27",4,3,5,5,1523.470631,18.3333333333333
"4740",4832,361,2,2,1,"河南省","郑州市",NA,2,4,120,4,3,1,"2022/12/23",3,6,6,6,1523.470631,30
"4741",4833,1741,1,3,1,"河南省","郑州市",NA,5,2,115,5,4,1,"2023/1/6",2,4,5,3,1523.470631,23
"4742",4834,833,2,3,1,"河南省","郑州市",NA,3,2,145,4,2,1,"2022/12/24",4,6,6,6,1523.470631,36.25
"4743",4835,598,1,5,1,"河南省","郑州市",NA,4,2,95,2,2,1,"2022/12/15",3,5,4,4,1523.470631,47.5
"4744",4836,2175,2,3,1,"河南省","驻马店",NA,4,2,98,4,3,1,"2022/12/3",3,3,5,3,453.4758372,24.5
"4745",4837,1684,1,2,1,"河南省","郑州市",NA,1,4,94,4,4,1,"2022/12/8",4,5,5,5,1523.470631,23.5
"4746",4838,572,2,6,2,"河南省","郑州市",NA,4,6,121,4,3,2,"",0,4,4,5,1523.470631,30.25
"4747",4839,895,2,2,2,"河南省","驻马店",NA,5,2,185,2,2,1,"2022/12/17",2,3,5,3,453.4758372,92.5
"4748",4840,2179,2,2,1,"河南省","许昌市",NA,3,2,115,5,5,1,"2022/12/9",4,4,5,5,840.2618039,23
"4749",4841,1322,2,6,1,"河南省","郑州市",NA,1,3,128,2,2,2,"",0,4,4,4,1523.470631,64
"4750",4842,2161,2,2,1,"河南省","郑州市",NA,3,3,89,3,2,1,"2022/12/31",3,4,3,3,1523.470631,29.6666666666667
"4751",4843,420,2,3,1,"河南省","郑州市",NA,3,4,160,6,4,2,"",0,6,5,4,1523.470631,26.6666666666667
"4752",4844,596,1,2,2,"河南省","开封市",NA,6,1,150,4,4,1,"2022/12/20",3,3,3,2,752.0092209,37.5
"4753",4845,1412,2,2,1,"河南省","洛阳市",NA,2,4,117,4,3,1,"2022/12/19",4,5,5,5,465.5325823,29.25
"4754",4846,1455,1,3,2,"河南省","郑州市",NA,4,2,60,2,2,1,"2022/12/17",3,3,5,5,1523.470631,30
"4755",4847,239,1,2,1,"河南省","信阳市",NA,3,3,120,5,1,2,"",0,4,5,3,334.2033108,24
"4756",4848,522,1,4,1,"河南省","郑州市",NA,3,4,110,1,NA,1,"2022/5/3",1,4,5,NA,1523.470631,110
"4757",4849,1373,1,2,2,"河南省","郑州市",NA,5,2,90,2,2,1,"2022/12/19",3,3,5,5,1523.470631,45
"4758",4850,779,1,4,1,"河南省","郑州市",NA,3,2,130,4,4,1,"2022/12/30",2,5,4,3,1523.470631,32.5
"4759",4851,2267,1,4,1,"河南省","漯河市",NA,4,2,126,4,3,1,"2022/12/13",2,5,4,4,940.8611666,31.5
"4760",4852,762,1,3,1,"河南省","信阳市",NA,1,4,130,3,2,1,"2022/12/13",2,4,5,5,334.2033108,43.3333333333333
"4761",4853,1659,1,2,2,"河南省","驻马店",NA,6,1,200,5,3,1,"2022/12/9",3,3,5,3,453.4758372,40
"4762",4854,1720,1,5,2,"河南省","郑州市",NA,5,2,150,5,4,1,"2023/1/2",3,5,3,2,1523.470631,30
"4763",4855,2062,2,2,2,"河南省","郑州市",NA,6,1,125,5,4,1,"2022/12/20",4,5,5,5,1523.470631,25
"4764",4856,1492,2,2,1,"河南省","新乡市",NA,2,2,120,5,3,1,"2022/12/28",3,4,5,3,737.5733761,24
"4765",4857,1847,2,3,1,"河南省","南阳市",NA,5,1,120,4,2,1,"2022/12/20",2,4,5,5,373.249311,30
"4766",4858,251,1,2,1,"河南省","郑州市",NA,4,2,106,7,5,1,"2022/12/29",2,4,5,5,1523.470631,15.1428571428571
"4767",4859,1639,2,2,1,"河南省","洛阳市",NA,6,1,175,3,3,1,"2022/12/18",4,5,5,6,465.5325823,58.3333333333333
"4768",4860,769,2,2,1,"河南省","南阳市",NA,5,4,67,2,2,1,"2022/12/17",2,2,5,2,373.249311,33.5
"4769",4861,48,2,1,2,"河南省","漯河市",NA,5,1,146,5,4,1,"2022/12/18",3,3,3,2,940.8611666,29.2
"4770",4862,497,2,1,2,"河南省","郑州市",NA,5,2,100,4,3,2,"",0,5,3,2,1523.470631,25
"4771",4863,1514,1,2,2,"河南省","郑州市",NA,4,1,115,5,3,1,"2022/12/20",4,4,5,4,1523.470631,23
"4772",4864,1713,1,4,1,"河南省","南阳市",NA,5,4,130,4,3,2,"",0,5,3,3,373.249311,32.5
"4773",4865,1217,2,4,1,"河南省","郑州市",NA,4,6,100,6,5,1,"2022/12/15",1,5,5,6,1523.470631,16.6666666666667
"4774",4866,2218,1,5,1,"河南省","商丘市",NA,3,6,120,4,3,2,"",0,4,3,5,746.3227756,30
"4775",4867,1832,2,2,1,"河南省","郑州市",NA,5,10,70,2,1,1,"2022/12/10",3,3,5,1,1523.470631,35
"4776",4868,2269,2,3,2,"河南省","许昌市",NA,5,1,170,7,4,1,"2022/12/23",3,3,4,4,840.2618039,24.2857142857143
"4777",4869,2336,2,2,1,"河南省","信阳市",NA,4,5,123,5,2,1,"2022/12/16",4,5,5,6,334.2033108,24.6
"4778",4870,2207,2,2,1,"河南省","南阳市",NA,2,2,145,3,3,1,"2022/12/10",4,5,6,6,373.249311,48.3333333333333
"4779",4871,2245,1,4,1,"河南省","郑州市",NA,1,6,100,3,2,1,"2022/12/10",1,4,4,4,1523.470631,33.3333333333333
"4780",4872,629,1,3,2,"河南省","平顶山",NA,6,1,120,4,4,1,"2022/6/29",1,4,5,5,622.0844821,30
"4781",4873,2091,2,3,2,"河南省","郑州市",NA,6,1,145,5,4,1,"2022/12/10",4,5,4,4,1523.470631,29
"4782",4874,1912,2,3,1,"河南省","郑州市",NA,1,5,55,4,3,1,"2023/1/5",4,3,5,5,1523.470631,13.75
"4783",4875,1623,2,2,2,"河南省","焦作市",NA,6,1,171,4,3,1,"2022/12/11",4,4,5,5,841.5111776,42.75
"4784",4876,2040,1,2,1,"河南省","漯河市",NA,4,2,130,2,2,1,"2022/12/10",3,5,5,5,940.8611666,65
"4785",4877,2140,2,5,1,"河南省","郑州市",NA,1,2,85,4,3,1,"2022/12/20",4,4,3,2,1523.470631,21.25
"4786",4878,2087,2,3,1,"河南省","郑州市",NA,2,4,115,4,3,1,"2022/12/21",4,5,5,5,1523.470631,28.75
"4787",4879,1849,2,2,1,"河南省","郑州市",NA,1,3,83,3,3,1,"2022/12/10",4,3,5,5,1523.470631,27.6666666666667
"4788",4880,760,2,3,1,"河南省","郑州市",NA,5,2,130,5,2,2,"",0,6,6,5,1523.470631,26
"4789",4882,1689,1,3,1,"湖北省","黄冈市",NA,3,3,140,3,2,2,"",0,5,5,5,340.0480374,46.6666666666667
"4790",4883,18,1,2,1,"湖北省","宜昌市",NA,2,3,120,4,4,1,"2022/12/17",4,5,5,5,190.0485055,30
"4791",4884,89,2,4,1,"湖北省","武汉市",NA,4,3,70,4,2,2,"",0,3,5,5,1355.302911,17.5
"4792",4885,102,2,4,1,"湖北省","武汉市",NA,6,1,85,4,2,1,"2023/1/21",4,3,5,5,1355.302911,21.25
"4793",4886,173,2,2,1,"湖北省","武汉市",NA,5,1,105,5,4,2,"",0,5,5,7,1355.302911,21
"4794",4887,1858,1,3,1,"湖北省","武汉市",NA,3,4,143,4,2,1,"2023/1/3",2,6,5,5,1355.302911,35.75
"4795",4888,2234,2,3,1,"湖北省","武汉市",NA,2,4,115,5,3,1,"2022/12/16",4,6,5,5,1355.302911,23
"4796",4889,725,1,3,1,"湖北省","武汉市",NA,3,1,110,4,3,1,"2023/1/1",3,5,5,5,1355.302911,27.5
"4797",4890,1138,1,1,1,"湖北省","咸宁市",NA,2,4,127,4,4,1,"2022/12/8",4,5,3,6,272.4003064,31.75
"4798",4891,1859,1,3,1,"湖北省","武汉市",NA,2,4,153,4,2,1,"2023/1/3",4,6,6,6,1355.302911,38.25
"4799",4892,2013,1,1,1,"湖北省","武汉市",NA,3,4,103,4,3,1,"2022/12/25",4,5,2,5,1355.302911,25.75
"4800",4893,1855,2,4,2,"湖北省","武汉市",NA,3,3,100,5,4,1,"2022/12/26",3,5,4,4,1355.302911,20
"4801",4894,12,2,3,2,"湖北省","武汉市",NA,6,1,120,4,2,1,"2022/12/19",4,4,5,5,1355.302911,30
"4802",4895,1988,2,3,1,"湖北省","武汉市",NA,2,4,155,4,2,1,"2022/12/16",2,5,5,5,1355.302911,38.75
"4803",4896,1391,2,2,1,"湖北省","宜昌市",NA,3,3,125,4,3,2,"",0,4,4,4,190.0485055,31.25
"4804",4897,424,1,2,2,"湖北省","随州市",NA,6,1,156,5,3,1,"2023/1/9",2,5,5,5,135.9679749,31.2
"4805",4898,84,1,2,1,"湖北省","武汉市",NA,4,2,93,2,2,1,"2022/12/29",4,5,5,5,1355.302911,46.5
"4806",4899,2507,1,3,1,"湖北省","黄石市",NA,4,2,120,4,3,2,"",0,4,4,4,538.2180403,30
"4807",4900,733,1,3,1,"湖北省","武汉市",NA,3,2,100,4,3,1,"2023/1/1",3,5,5,5,1355.302911,25
"4808",4901,2384,2,4,2,"湖北省","随州市",NA,5,1,115,3,2,1,"2022/12/15",4,4,4,2,135.9679749,38.3333333333333
"4809",4902,1861,1,3,1,"湖北省","武汉市",NA,4,2,170,4,2,1,"2023/1/7",2,6,5,6,1355.302911,42.5
"4810",4903,436,1,3,1,"湖北省","武汉市",NA,1,4,106,4,2,1,"2022/12/15",3,4,5,4,1355.302911,26.5
"4811",4904,2108,2,4,1,"湖北省","襄阳市",NA,4,10,90,4,4,1,"2022/12/20",4,4,2,5,267.5489461,22.5
"4812",4905,560,2,3,1,"湖北省","武汉市",NA,4,4,48,3,1,2,"",0,3,4,3,1355.302911,16
"4813",4906,1154,2,3,2,"湖北省","武汉市",NA,6,1,200,6,4,1,"2023/1/3",2,5,4,3,1355.302911,33.3333333333333
"4814",4907,2281,1,3,1,"湖北省","荆州市",NA,2,4,98,4,2,1,"2022/12/9",3,3,5,3,366.5197702,24.5
"4815",4908,310,2,2,1,"湖北省","武汉市",NA,5,5,115,7,7,1,"2023/1/5",4,5,5,5,1355.302911,16.4285714285714
"4816",4909,1704,2,2,1,"湖北省","黄冈市",NA,3,2,121,3,3,1,"2022/12/17",3,4,4,3,340.0480374,40.3333333333333
"4817",4910,2362,1,2,1,"湖北省","咸宁市",NA,6,1,215,6,3,1,"2022/12/10",4,7,5,2,272.4003064,35.8333333333333
"4818",4911,1601,1,4,1,"湖北省","武汉市",NA,2,4,109,3,3,1,"2022/12/21",2,5,5,5,1355.302911,36.3333333333333
"4819",4912,85,2,3,1,"湖北省","武汉市",NA,2,3,98,4,2,1,"2022/12/17",3,5,5,5,1355.302911,24.5
"4820",4913,213,2,3,1,"湖北省","武汉市",NA,2,4,118,4,3,1,"2022/12/21",3,5,5,5,1355.302911,29.5
"4821",4914,663,2,3,1,"湖北省","武汉市",NA,4,3,65,4,2,1,"2022/12/7",4,3,4,4,1355.302911,16.25
"4822",4915,1738,2,3,1,"湖北省","武汉市",NA,3,4,120,5,3,1,"2022/12/1",2,5,5,5,1355.302911,24
"4823",4916,954,1,2,2,"湖北省","武汉市",NA,5,2,115,3,3,1,"2022/12/1",4,4,5,5,1355.302911,38.3333333333333
"4824",4917,1309,2,2,1,"湖北省","宜昌市",NA,2,2,120,3,2,1,"2022/12/12",3,4,5,5,190.0485055,40
"4825",4918,1690,1,2,1,"湖北省","武汉市",NA,4,2,120,5,5,1,"2022/12/29",3,4,5,5,1355.302911,24
"4826",4919,1563,2,1,1,"湖北省","宜昌市",NA,6,1,200,5,5,1,"2022/12/20",3,6,3,3,190.0485055,40
"4827",4920,1581,2,3,1,"湖北省","武汉市",NA,2,4,128,4,2,2,"",0,6,5,5,1355.302911,32
"4828",4921,898,1,5,2,"湖北省","武汉市",NA,6,1,166,4,4,2,"",0,5,3,2,1355.302911,41.5
"4829",4922,2101,2,2,1,"湖北省","黄石市",NA,2,6,101,3,3,1,"2022/11/15",4,4,5,3,538.2180403,33.6666666666667
"4830",4923,189,1,2,1,"湖北省","武汉市",NA,5,2,95,4,4,1,"2022/12/25",4,5,4,4,1355.302911,23.75
"4831",4924,1319,1,3,1,"湖北省","武汉市",NA,2,3,75,3,2,1,"2022/12/13",4,4,5,5,1355.302911,25
"4832",4925,2454,2,2,1,"湖北省","武汉市",NA,6,1,240,5,4,1,"2023/1/21",3,5,5,5,1355.302911,48
"4833",4926,1673,2,2,1,"湖北省","襄阳市",NA,6,1,175,4,4,1,"2022/12/1",4,5,5,5,267.5489461,43.75
"4834",4927,303,1,4,1,"湖北省","武汉市",NA,3,3,111,4,2,1,"2023/1/1",3,5,5,5,1355.302911,27.75
"4835",4928,1504,2,3,1,"湖北省","武汉市",NA,2,3,113,5,3,1,"2022/12/15",2,5,5,5,1355.302911,22.6
"4836",4929,1863,1,3,1,"湖北省","荆门市",NA,2,4,94,3,2,1,"2022/12/14",4,4,5,4,200.1700055,31.3333333333333
"4837",4930,1860,1,3,1,"湖北省","武汉市",NA,2,4,153,4,2,1,"2023/1/4",4,6,6,6,1355.302911,38.25
"4838",4931,1635,2,3,1,"湖北省","十堰市",NA,2,4,120,4,3,1,"2022/12/28",3,3,3,2,137.0511745,30
"4839",4932,577,1,3,1,"湖北省","武汉市",NA,2,4,125,5,4,1,"2022/12/11",1,4,5,5,1355.302911,25
"4840",4933,785,2,3,1,"湖北省","武汉市",NA,1,4,125,4,3,2,"",0,6,5,5,1355.302911,31.25
"4841",4934,2003,2,3,1,"湖北省","黄冈市",NA,1,4,130,4,3,1,"2022/12/16",3,5,3,2,340.0480374,32.5
"4842",4935,139,2,2,1,"湖北省","恩施土",NA,2,2,99,4,3,1,"2022/12/29",4,4,5,5,143.2792623,24.75
"4843",4936,1751,2,2,1,"湖北省","武汉市",NA,1,10,100,3,3,1,"2022/12/23",3,5,5,5,1355.302911,33.3333333333333
"4844",4937,2157,1,2,1,"湖北省","武汉市",NA,2,4,120,3,3,2,"",0,4,4,4,1355.302911,40
"4845",4938,834,2,4,1,"湖北省","恩施土",NA,6,1,220,3,3,2,"",0,6,5,5,143.2792623,73.3333333333333
"4846",4940,674,2,3,1,"湖北省","武汉市",NA,2,10,95,5,2,1,"2022/2/4",4,5,5,5,1355.302911,19
"4847",4941,2254,2,3,1,"湖北省","武汉市",NA,3,5,84,2,2,1,"2022/12/18",3,4,4,5,1355.302911,42
"4848",4942,607,2,2,1,"湖北省","武汉市",NA,2,4,95,3,2,2,"",0,4,5,5,1355.302911,31.6666666666667
"4849",4943,1204,1,2,1,"湖北省","武汉市",NA,3,3,82,4,3,1,"2022/12/14",4,3,5,5,1355.302911,20.5
"4850",4944,1905,2,3,1,"湖北省","宜昌市",NA,3,8,92,2,2,1,"2022/12/16",2,2,3,3,190.0485055,46
"4851",4945,2496,1,4,1,"湖北省","宜昌市",NA,5,4,115,5,4,1,"2022/12/20",4,4,5,5,190.0485055,23
"4852",4946,193,1,2,1,"湖北省","武汉市",NA,5,1,165,5,4,1,"2022/12/15",4,5,5,5,1355.302911,33
"4853",4947,111,2,3,1,"湖北省","武汉市",NA,3,2,90,4,2,2,"",0,5,5,5,1355.302911,22.5
"4854",4948,478,2,3,1,"湖北省","武汉市",NA,3,3,95,4,3,1,"2022/12/23",4,5,5,5,1355.302911,23.75
"4855",4949,2450,1,4,2,"湖北省","襄阳市",NA,6,1,145,6,5,2,"",0,4,3,3,267.5489461,24.1666666666667
"4856",4950,2475,2,4,1,"湖北省","武汉市",NA,3,2,155,4,2,1,"2022/12/13",4,5,5,5,1355.302911,38.75
"4857",4951,1868,2,3,1,"湖北省","武汉市",NA,2,4,89,3,2,1,"2022/12/1",4,4,5,5,1355.302911,29.6666666666667
"4858",4952,1041,1,2,2,"湖北省","襄阳市",NA,6,1,140,6,4,1,"2022/12/23",4,4,5,5,267.5489461,23.3333333333333
"4859",4953,1278,1,4,1,"湖北省","武汉市",NA,3,4,50,2,2,2,"",0,3,3,2,1355.302911,25
"4860",4954,385,1,2,1,"湖北省","武汉市",NA,3,2,150,4,4,1,"2022/12/19",3,5,3,5,1355.302911,37.5
"4861",4955,1179,1,4,1,"湖北省","武汉市",NA,2,10,93,3,2,1,"2022/12/16",4,5,5,5,1355.302911,31
"4862",4956,1982,1,2,2,"湖北省","武汉市",NA,6,1,125,4,4,1,"2022/12/30",4,5,5,5,1355.302911,31.25
"4863",4957,1700,2,2,1,"湖北省","襄阳市",NA,1,3,121,5,3,1,"2023/1/15",1,4,4,4,267.5489461,24.2
"4864",4958,1619,2,2,1,"湖北省","鄂州市",NA,3,2,150,4,3,1,"2023/1/1",3,5,6,7,688.6391263,37.5
"4865",4959,169,2,2,1,"湖北省","武汉市",NA,2,4,85,3,2,1,"2022/12/8",4,4,5,5,1355.302911,28.3333333333333
"4866",4960,301,2,4,1,"湖北省","武汉市",NA,2,2,118,3,2,1,"2022/12/20",3,6,5,5,1355.302911,39.3333333333333
"4867",4961,2478,1,2,1,"湖北省","武汉市",NA,3,2,123,6,1,1,"2022/12/29",4,4,5,2,1355.302911,20.5
"4868",4962,34,2,3,2,"湖北省","宜昌市",NA,6,1,143,3,2,1,"2022/12/23",2,5,5,5,190.0485055,47.6666666666667
"4869",4963,282,1,2,1,"湖北省","孝感市",NA,2,4,115,5,5,1,"2022/12/17",4,4,6,4,485.5121105,23
"4870",4964,165,1,2,1,"湖北省","武汉市",NA,3,6,80,5,4,2,"",0,3,5,2,1355.302911,16
"4871",4965,1316,2,2,1,"湖北省","武汉市",NA,3,4,85,4,4,1,"2022/12/22",4,5,5,5,1355.302911,21.25
"4872",4966,198,2,2,2,"湖北省","襄阳市",NA,6,1,150,7,4,1,"2022/12/11",3,4,5,5,267.5489461,21.4285714285714
"4873",4967,672,1,3,1,"湖北省","武汉市",NA,4,10,94,3,2,1,"2022/12/20",3,4,4,5,1355.302911,31.3333333333333
"4874",4968,1573,2,3,1,"湖北省","襄阳市",NA,3,2,106,4,4,1,"2022/12/9",2,4,5,5,267.5489461,26.5
"4875",4969,453,2,4,1,"湖北省","武汉市",NA,2,4,110,4,2,1,"2022/12/26",3,5,5,5,1355.302911,27.5
"4876",4970,130,2,4,1,"湖南省","长沙市",NA,3,4,80,4,4,2,"",0,4,4,4,838.4061533,20
"4877",4971,905,2,3,1,"湖南省","长沙市",NA,2,4,115,4,2,1,"2022/12/23",4,6,5,5,838.4061533,28.75
"4878",4972,748,2,2,1,"湖南省","长沙市",NA,4,1,80,3,3,1,"2023/1/1",3,4,5,5,838.4061533,26.6666666666667
"4879",4973,2142,1,5,1,"湖南省","湘潭市",NA,3,3,105,4,4,1,"2022/12/13",4,4,3,5,530.7775397,26.25
"4880",4974,2200,2,2,1,"湖南省","长沙市",NA,3,3,95,4,3,1,"2022/12/15",4,4,5,7,838.4061533,23.75
"4881",4975,468,1,2,1,"湖南省","长沙市",NA,3,4,128,4,3,1,"2022/12/15",3,4,5,4,838.4061533,32
"4882",4976,839,2,2,1,"湖南省","长沙市",NA,2,5,95,4,3,1,"2022/12/24",4,5,3,5,838.4061533,23.75
"4883",4977,2354,2,3,2,"湖南省","长沙市",NA,5,1,120,4,4,1,"2023/1/22",2,4,3,5,838.4061533,30
"4884",4978,126,1,4,1,"湖南省","衡阳市",NA,3,5,98,4,3,1,"2022/12/20",3,3,3,5,419.2918542,24.5
"4885",4979,2051,1,3,1,"湖南省","益阳市",NA,6,1,115,5,4,1,"2022/12/20",4,4,4,5,312.2339681,23
"4886",4980,480,2,3,1,"湖南省","长沙市",NA,5,1,165,6,4,1,"2022/12/17",4,5,4,4,838.4061533,27.5
"4887",4981,1314,2,2,1,"湖南省","长沙市",NA,2,10,60,4,3,1,"2023/1/7",4,3,6,5,838.4061533,15
"4888",4982,1949,2,3,1,"湖南省","长沙市",NA,3,6,85,3,2,1,"2022/12/17",2,3,5,5,838.4061533,28.3333333333333
"4889",4983,2285,2,4,1,"湖南省","怀化市",NA,2,5,80,6,5,1,"2022/12/15",3,3,5,3,163.5194965,13.3333333333333
"4890",4984,1668,1,3,1,"湖南省","长沙市",NA,1,4,85,3,2,1,"2022/12/17",4,5,5,5,838.4061533,28.3333333333333
"4891",4985,1428,1,4,2,"湖南省","常德市",NA,6,1,135,7,5,1,"2022/12/28",4,5,3,3,287.2659127,19.2857142857143
"4892",4986,540,2,3,2,"湖南省","益阳市",NA,5,2,175,6,5,1,"2022/12/21",3,5,5,5,312.2339681,29.1666666666667
"4893",4987,1953,2,3,1,"湖南省","益阳市",NA,2,4,150,4,3,1,"2022/12/24",2,5,5,5,312.2339681,37.5
"4894",4988,1113,2,3,1,"湖南省","岳阳市",NA,2,4,89,3,2,1,"2022/12/18",3,3,5,4,337.5827909,29.6666666666667
"4895",4989,942,2,3,1,"湖南省","长沙市",NA,3,4,110,5,3,1,"2022/12/29",4,5,6,6,838.4061533,22
"4896",4990,1388,2,3,1,"湖南省","株洲市",NA,2,10,86,4,2,1,"2022/12/10",4,2,5,2,344.4563917,21.5
"4897",4991,1958,2,2,2,"湖南省","邵阳市",NA,6,1,150,7,3,2,"",0,5,5,2,306.4519839,21.4285714285714
"4898",4992,874,1,2,1,"湖南省","长沙市",NA,1,6,105,4,3,1,"2022/12/2",4,4,5,4,838.4061533,26.25
"4899",4993,2086,1,3,1,"湖南省","岳阳市",NA,3,4,92,3,2,1,"2022/12/20",3,2,4,2,337.5827909,30.6666666666667
"4900",4994,220,2,2,1,"湖南省","长沙市",NA,2,6,105,4,3,1,"2022/12/22",3,5,5,5,838.4061533,26.25
"4901",4995,401,2,4,2,"湖南省","长沙市",NA,4,3,119,3,3,1,"2022/12/30",4,4,3,3,838.4061533,39.6666666666667
"4902",4996,320,1,4,1,"湖南省","邵阳市",NA,1,8,85,4,4,1,"2022/12/15",4,2,2,4,306.4519839,21.25
"4903",4997,2330,2,4,2,"湖南省","郴州市",NA,3,2,135,4,2,1,"2022/12/24",2,4,4,4,230.6386271,33.75
"4904",4998,1205,1,3,1,"湖南省","长沙市",NA,4,5,95,4,3,1,"2022/12/20",4,4,4,4,838.4061533,23.75
"4905",4999,1298,2,3,1,"湖南省","长沙市",NA,3,4,88,5,4,2,"",0,4,6,7,838.4061533,17.6
"4906",5000,31,1,3,2,"湖南省","株洲市",NA,6,1,83,3,3,1,"2022/12/16",3,2,3,4,344.4563917,27.6666666666667
"4907",5001,1056,2,2,1,"湖南省","长沙市",NA,4,3,45,4,4,1,"2023/1/2",4,3,4,5,838.4061533,11.25
"4908",5002,292,1,3,1,"湖南省","衡阳市",NA,3,3,150,4,2,1,"2022/12/15",3,5,5,5,419.2918542,37.5
"4909",5003,693,1,2,2,"湖南省","长沙市",NA,4,1,93,7,7,2,"",0,3,4,4,838.4061533,13.2857142857143
"4910",5004,1734,2,3,1,"湖南省","长沙市",NA,2,2,89,1,NA,1,"2022/12/10",2,4,6,NA,838.4061533,89
"4911",5005,1896,2,1,2,"湖南省","湘西土",NA,5,10,90,4,4,2,"",0,2,3,3,158.5688108,22.5
"4912",5006,2093,1,5,1,"湖南省","衡阳市",NA,4,2,155,5,4,1,"2022/12/12",4,5,3,6,419.2918542,31
"4913",5007,147,2,4,1,"湖南省","湘潭市",NA,3,5,95,3,3,1,"2022/12/20",3,3,5,3,530.7775397,31.6666666666667
"4914",5008,1984,1,1,2,"湖南省","长沙市",NA,4,5,75,3,1,1,"2022/12/29",4,3,3,3,838.4061533,25
"4915",5009,1985,1,2,1,"湖南省","岳阳市",NA,6,2,160,5,5,1,"2022/12/29",2,5,3,4,337.5827909,32
"4916",5010,1920,1,3,1,"湖南省","衡阳市",NA,2,6,92,3,2,1,"2022/12/23",4,2,5,2,419.2918542,30.6666666666667
"4917",5011,277,1,2,1,"湖南省","永州市",NA,2,10,93,4,2,1,"2022/12/29",4,3,5,1,227.5967098,23.25
"4918",5012,1067,2,1,1,"湖南省","株洲市",NA,6,1,175,6,5,1,"2022/12/25",4,5,3,5,344.4563917,29.1666666666667
"4919",5013,2517,2,4,1,"湖南省","衡阳市",NA,5,1,180,4,3,2,"",0,5,5,5,419.2918542,45
"4920",5014,1342,2,2,1,"湖南省","益阳市",NA,3,6,120,3,3,1,"2022/12/12",3,4,5,5,312.2339681,40
"4921",5015,694,2,2,2,"湖南省","常德市",NA,6,1,150,3,2,1,"2022/12/29",2,4,4,4,287.2659127,50
"4922",5016,1269,2,3,2,"湖南省","衡阳市",NA,5,2,110,5,3,1,"2022/12/16",2,3,2,2,419.2918542,22
"4923",5017,2015,2,3,1,"湖南省","株洲市",NA,3,6,125,4,3,1,"2022/12/29",3,5,5,4,344.4563917,31.25
"4924",5018,1075,2,3,1,"湖南省","长沙市",NA,3,4,120,3,3,2,"",0,5,6,6,838.4061533,40
"4925",5019,2460,2,3,1,"湖南省","长沙市",NA,3,4,109.68,4,3,1,"2022/12/28",4,4,5,5,838.4061533,27.42
"4926",5020,1475,2,4,2,"湖南省","常德市",NA,4,4,105,4,3,1,"2022/12/18",4,3,5,3,287.2659127,26.25
"4927",5021,811,1,3,1,"湖南省","岳阳市",NA,2,2,130,3,2,1,"2022/12/18",4,5,5,5,337.5827909,43.3333333333333
"4928",5022,2240,2,3,1,"湖南省","长沙市",NA,4,5,130,4,3,1,"2022/11/23",3,5,4,5,838.4061533,32.5
"4929",5023,852,2,3,1,"湖南省","长沙市",NA,2,4,124,4,2,1,"2022/12/26",3,6,6,6,838.4061533,31
"4930",5024,2011,2,3,1,"湖南省","株洲市",NA,2,4,120,4,3,1,"2022/12/14",4,5,5,5,344.4563917,30
"4931",5025,1555,2,1,2,"湖南省","衡阳市",NA,6,1,85,4,3,1,"2022/12/23",2,2,3,3,419.2918542,21.25
"4932",5026,1870,2,4,2,"湖南省","长沙市",NA,6,2,100,4,4,2,"",0,5,4,4,838.4061533,25
"4933",5027,1925,1,3,1,"湖南省","长沙市",NA,2,2,128,4,2,1,"2022/12/20",2,5,5,5,838.4061533,32
"4934",5028,242,2,2,1,"湖南省","长沙市",NA,5,1,115,4,4,1,"2022/12/15",4,4,5,5,838.4061533,28.75
"4935",5029,1907,1,3,1,"广东省","肇庆市",NA,1,10,95,4,4,1,"2022/12/22",4,4,5,5,260.7340143,23.75
"4936",5030,1235,1,3,1,"广东省","广州市",NA,3,4,57,7,4,1,"2022/12/18",4,5,5,5,2546.839444,8.14285714285714
"4937",5031,2038,2,6,1,"广东省","广州市",NA,3,4,120,6,5,1,"2022/12/27",2,6,3,5,2546.839444,20
"4938",5032,729,2,3,1,"广东省","广州市",NA,3,3,101,5,3,1,"2022/12/26",4,5,4,4,2546.839444,20.2
"4939",5033,906,1,4,1,"广东省","深圳市",NA,2,4,104,3,3,2,"",0,5,5,5,4626.402535,34.6666666666667
"4940",5034,2008,2,3,1,"广东省","惠州市",NA,6,1,120,4,2,1,"2023/1/2",2,4,3,3,472.1686939,30
"4941",5035,1145,2,1,1,"广东省","广州市",NA,4,5,50,5,4,2,"",0,5,3,4,2546.839444,10
"4942",5036,1248,1,2,2,"广东省","惠州市",NA,5,2,130,4,3,1,"2022/11/1",4,4,3,3,472.1686939,32.5
"4943",5038,1541,2,4,1,"广东省","深圳市",NA,4,2,72,4,1,1,"2022/12/19",4,5,3,3,4626.402535,18
"4944",5039,1160,1,3,1,"广东省","广州市",NA,2,3,85,4,3,2,"",0,6,5,5,2546.839444,21.25
